"Testing:Product compare page-""Products overview"" bar should not be displayed,while no products for compare","Steps to Reproduce:-
1.Login with valid customer credential to abc site
2.Click on any products 
3.Click on ""çompare""  radio button
4.Then again do step 2 and step 3
5.Then click on ""View Compare""
6.Click on ""Remove all items""
Test Data:-
anisha/123
Issue:-
1.""Products overview"" bar should not be displayed,while no products for compare.
Please refer to the attached screenshot.
[[image:a2e4jqBr8r55avdmr6CpXy|prodct over view.png]]
",,Sprint 34,,2017-07-20,
Store Locator Screen UI changes for iPhone Compatibility,"[[image:bcSrGix7ir54oracwqjQXA|Screen Shot 2017-07-03 at 10.59.33 AM.png]]
",,Sprint 34,,2017-07-03,
"Testing:order confirmation page-The message under confirmation number ""copy of this messages is send to ..."" is displayed as ""user id"" instead of ""email address""","Steps to Reproduce:-
1.Login with the valid customer credential to abc site.
2..Click on any products.then do add to cart
3.Click on check out ,do placed order
4.In order confirmation page,
Issue:-
1.Under confirmation number,a message is displayed that :-""copy of this messages is send to (customer id )"" instead of email adddress of that customer.

Please refer to the attached screenshot.
[[image:cqw9aCBier55CCacwqjQXA|email order confirmation.png]]
",,Sprint 34,,2017-07-19,
"Testing:-Quick Order pad-Product which has no stock ,it should displayed ""Out of Stock"" along with ""ADD TO CART"" disabled button","Steps to reproduce:-
1.Login with valid credential to abc site
2.Click on ""Quick Order"" from order tools
3.Keep product which has no stock (for e.g:-H2116274)
Issue:-
1.It displayed that the product in stock,along with ""add to cart "" button enabled instead of disabled.
Note:-
Product which has no stock ,it should displayed ""Out of Stock"" 
Please refer to the attached screenshot.
[[image:csmwnOA6Gr56ldacwqEsg8|advnced prduct out of stock.png]]

",,Sprint 34,,2017-07-18,
"Testing:Personal details-While updating with out last name,then it displayed incorrectly instead of error message.","Step to reproduce:-
1.Login with valid customer credential to abc site
2.Click on """"My Account""
3.Click on ""Personal Details""
4.Keep first name field
5.leave blank in last name field 
Issue:-
1.While updating with out last name,then it displayed incorrectly instead of error message.
Please refer to the attached screenshot.
[[image:cvNvOwA6mr54kOdmr6bg7m|persnl 1.png]]
[[image:dlZUw0A6mr56pddmr6CpXy|paymnt details.png]]
",,Sprint 34,,2017-07-18,
Accept Promotions while creating Creating Sales Order,,,Sprint 34,,2016-10-17,
Configure the offer for loyalty discount,"# Offer code should come in the email
# Limit the uses of offer code (3 times)
# Get the discount on order total (Flat & Percentage)",,Sprint 34,,2017-07-18,
Getting loyalty reward points for rating and review before approving that review by approver.,,,Sprint 34,,2017-07-17,
"Testing:Email Address-Getting Exceptional Error,when loyality registered customer clicking on update.","Steps to Reproduce:
1.Login with valid customer credential(the customer who registered in loyality Rewards)
2.Click on ""My Account""
3.Click on ""email address""
4.Keep new email address
5.Then again keep confirm new email address. 
3.Click on ""Update""
Test Data:-
Anisha/123
Issue:-
1.Getting Exceptional Error.
Please refer to the attached screenshot.
[[image:czamLsATGr5798acwqjQXA|exceptional error while updating email addrs.png]]
",,Sprint 34,,2017-07-17,
"Testing:Product Compare-""Add To Cart"" button enabled instead of disabled,while the product has no price.","Steps to Reproduce:-
1.Login with valid customer credential
3.Add products which has no price(for e.g:-H3881016) for product compare
4.Again add other products which has price(for e.g:-H1221417) for product compare
5.Then click on ""View Compare""
Issue:-
1.""Add To Cart"" button enabled instead of disabled.
Please refer to the attached screenshot.
[[image:aA5-hKAQWr54oedmr6bg7m|prodcut compare add to cart buttn.png]]
",,Sprint 34,,2017-07-17,
"Testing:Discount message displaying as wrong while compare to ""Discount"" amount for a particular product","Steps to Reproduce:-
1.Login to ABC with valid customer credential
2.Add a particular product i.e:-H1221417,then increase some quantity,then add to cart 
3.Then do checkout/request quote/scheduled replenishment
4.In checkout page,order confirmation page

Issue:-
1.Discount message ,which is displayed under the subtotal section,amount displaying as wrong while compare to ""Discount"" amount for a particular product.(for e.g:-suppose adding 30 qty of dat prodcut then discount displaying as $102,but in discount message is displayed as ""You saved $1,702.00 on your order"")
Please refer to the attached screenshot.
[[image:ab64suAiar54ZdacwqjQYw|order total taxed.png]]
[[image:agl3kKAiar57NcacwqEsg8|taxed 2.png]]
[[image:bqlZA2Aimr54kHdmr6CpXy|order single tac.png]]
",,Sprint 34,,2017-07-14,
Testing: Review - Review section is getting closed on submitting the review without entering data in to the fields.,"Steps to reproduce:
1.Login to ABC site with valid customer
2.Click on any product from home page or from category
3.Click on ""Write a Review""
4.Scroll down ,then Click on ""Submit Review"" (with out putting any comments)
scroll up
Issues:-
1.Error message ""Please fill all mandatory review fields"" displayed in header ,then we scroll down the ""Write a Review"" comments section field is closed instead of open with the error messages.After click on """"Review "" section,then only the error message showing for particular fields.
Please refer to the attached screenshot.
[[image:bZnsm0z74r55nTdmr6QqzO|review 1.png]]
[[image:bkL8f6z74r54oidmr6CpXy|image.png]]
",,Sprint 34,,2017-07-13,
"Testing:Advanced Search-""Add to cart"" button disabled instead of enable.","Steps to Reproduce:-
1.Login with valid customer credential
2.Click on Advanced Search
3.Add products which has no price(for e.g:-H1399958)
4.Again add products which has price(for e.g:-H1221417)
5.Then change the quantity of the product which has no price
6.Then again change the quantity of the product which has price

Issue:-
1.""Add to cart""button is in disabled mode instead of enable.
Note:-
As the products has no price,then ""QTY"" box,""TOTAL"" should not be displayed.
Please refer to the attached screenshot.
[[image:dyr6fwz6Sr54oMacwqjQYw|advanced search.png]]

",,Sprint 34,,2017-07-13,
"Testing:Advanced Search-""No Products Found"" should be displayed while search for a product not related to the ABC site","Steps to Reproduce:-
1.Login with valid customer credential.
2.Click on Advanced search from order tools
3.keep any number as in product id box (for e.g:-33030,etc)
Issue:-
1.Total columns are displaying with no products,as the product id is not related to the ABC site,so the error message ""No Products Found"" should be displayed.
Please refer to the attached screenshot.
[[image:bExOaOzWKr54oAdmr6CpXy|advnced search.png]]

",,Sprint 34,,2017-07-12,
"Testing:""Add to Cart"" icon is not displayed on the ABC site.","Steps to Reproduce:-
1.Navigates to ABC site without login
2.Add product to cart

Issue:-
1.""add to cart"" icon is not displayed right side of the page.
2.After add products to cart,refresh the page,then ""add to cart"" icon is displayed. 
Please refer to the attached screenshot.
[[image:dstZyEzTar57pddmr6CpXy|cart icon image issue.png]]
",,Sprint 34,,2017-07-12,
"Testing:UI Issues-In Advanced Search,""Item Id"" and ""Price"" label along with id is not aligned properly.","Steps to reproduce:
1.Login with the valid customer credential
2.Click on Order Tools
3.Click on Advanced Search
4.Search with any product id,for e.g:-H1128763
Issue:-
1.""Item Id"" and ""Price"" label along with id is not aligned properly.
Please refer to the attached screenshot.
[[image:cUX0FkyXir54VcacwqjQYw|advnced search aligned.png]]
",,Sprint 34,,2017-07-07,
"Testing:Advanced Search-Header title is displayed as ""Orders Form"" instead of ""Advanced search""","Steps to reproduce:
1.Login with the valid customer credential
2.Click on Order Tools
3.Click on  Advanced Search

Issue:-
1.Header title is displayed as ""Orders Form"" instead of ""Advanced search""
Please refer to the attached screenshot.
[[image:cKTUKMyXer56SOdmr6bg7m|advnced search.png]]
",,Sprint 34,,2017-07-07,
"Testing:Back Orders-""No Back Orders Found "" is displayed in footer section instead of middle of the page","Steps to reproduce:
1.Login with the valid customer credential
2.Click on My Account 
3.Click on ""Back Orders"" Link
Test Data:-
Anisha
123
Issue:-
1.""No Back Orders Found "" is displayed in footer section instead of middle of the page
Please refer to the attached screenshot.
[[image:aWS0CMyJSr557dacwqjQYw|no bacck orders issue.png]]
",,Sprint 34,,2017-07-06,
"Testing:Responsive Browser-UI alignment is not properly displayed for ""add to cart""button in  product compare page","Steps to Reproduce:
1.Login to ABC sit with valid customer credential using responsive Browsers(Both portrait and landscape mode)
2.Click on any product from ABC category list
3.Click on compare checkbox
4.Add 2 or 3 or 5 products ,then click on ""View Compare"" button

Issue:-
1.""add to cart""button is not properly aligned
Please refer to the attached screenshot.
[[image:asuydkyJmr573ddmr6QqzO|resp add to cart.png]]
",,Sprint 34,,2017-07-06,
Show Gallary Images for Product in Product Details Page,,,Sprint 34,,2017-07-06,
Testing:Product Details Page-Product descriptions are displayed as cutoff,"Steps to reproduce:
1. Login to Abc site with valid customer credentials
2.Click on any products (having description in product details page)for ex:-H2121511,H1128762,H1128763 etc

Test Data-
Username-Anisha/123

Issue:-
1.In Product Details Tab,the product description is cutoff.
Please refer to the attached screenshot.
[[image:b7o8TiyHir56dddmr6QqzO|data cut off.png]]
",,Sprint 34,,2017-07-06,
"Testing:Cart summary page-After click on ""Save For Later"",still the product is displayed in cart page .","Steps to reproduce:
1. Login to Abc site with valid customer credentials
2.Add any product to cart 
3.Click on view cart
4.Click on ""Save For Later""
5.Scroll down
Test Data:-
Username-Anisha/123
Issue:-
1.The product is still displayed in cart page instead of the message ""Your Shopping Cart is Empty""
Please refer to the attached screenshot.
[[image:dPHvTYyG4r54xdacwqjQYw|cart summary page.png]]

",,Sprint 34,,2017-07-06,
"Testing:Responsive Browser-In Check Out Page,""Place Order""button is displayed double times ","Steps to reproduce:
1. Login to Abc site with valid customer credentials using responsive Browser(Both Portrait and Landscape mode)
2.Add to cart and do check out
3.Scroll down

Issue:-
1.""Place Order""button is displayed double times 
2.Terms & Condition checkbox is also displayed as double instead of single.
Please refer to the attached screenshot.
[[image:cOlVpMyG0r55qfdmr6CpXy|resp place order.png]]

",,Sprint 34,,2017-07-06,
"Testing:Responsive Browser(landscape mode)-In forgot password pop up,""Reset password"" button is cutoff","Steps to reproduce:
1. Open abc site with Responsive Browser(landscape mode) and click sign in link
2. Click on forgot password link
3.Enter invalid email id /unregistered email 
Issue:-
1.In forgot password pop up,""Reset password"" button is cutoff
Please refer to the attached screenshot.
[[image:aS1_bQyiqr54Czdmr6QqzO|no carusel in landscape mode fprgot psw.png]]
",,Sprint 34,,2017-07-04,
Testing-UI: Product image overlapping with carousel on substitute pop,"Steps to reproduce:
1. Login to abc site with valid user
2. Add substitutes to any out of stock product
3. Click on substitute link on product details page

Issues:
1.  Product image overlapping with carousel on substitute pop
2. Extra empty space is displaying on substitute pop  when pop have one product
[[image:ahNoGOxzer55PDdmr6QqzO|image.png]]
[[image:aAq8kkxzer56aGdmr6bg7m|image.png]]
",,Sprint 34,,2017-06-30,
Testing-Proper validation messages are not displaying on reset password pop,"Steps to reproduce:
1. Open abc site and click sign in link
2. Click on forgot password link
3. Enter invalid email id /unregistered email and click on submit

Issue: Displaying ""forgottenPwd.email.unregistered.forgottenPwdForm.email"" message when entered invalid email id
[[image:dYeMk4xjOr55nLacwqEsg8|image.png]]
",,Sprint 34,,2017-06-29,
Testing-IE:Product names are overlapping on Product list and search results page,"Steps to reproduce:
Open abc site and navigate to product list page

Issue:Product names are overlapping on Product list  and search results page
[[image:bLTFlOxaur54OzacwqEsg8|image.png]]
",,Sprint 34,,2017-06-28,
Testing-Displaying subject as 'Forgotten password' in email,"Steps to reproduce:
1. Open abc site and click on sign in link
2. Click on forgot password link
3. Enter user mail id and submit(sent mail to user)

Issue: Subject displaying as ""forgotten password"" instead of 'forgot'
[[image:cgluFcxzWr567ddmr6QqzO|image.png]]

",,Sprint 34,,2017-06-30,
Testing-Responsive:All products are not displaying on product compare page,"Steps to reproduce:
1. Open abc site and click on any category
2. Compare products with same category

Issue:All products are not displaying on product compare page
[[image:cQqMlow_Wr54ZcacwqjQXA|image.png]]

",,Sprint 34,,2017-06-28,
Testing:Responsive Browser(Portrait Mode)-Schedule replenishment Button is displayed as disabled.,"Steps to reproduce:
1. Login to Abc site with valid customer credentials using responsive browsers(all Portrait  Mode)
2.Add to cart some products
3.Then click on Checkout Button
4.After Final Review
5.Scroll Down
Issue:-
1.Schedule replenishment Button is displayed as disabled.
Please refer to the attached screenshot.
[[image:dJd9ZevLqr56Zcdmr6bg7m|portrt disable schdl.png]]

",,Sprint 34,,2017-06-21,
Testing-UI: Labels are not aligned properly in replacement parts,"Steps to reproduce:
1. Login to abc site with valid user
2. Add replacement parts to any product
3. Navigate to product details page and observe replacement section

Issue: Labels are (sku,description,price and Qty) not aligned properly
[[image:ceOXG8waSr54oOdmr6CpXy|image.png]]
",,Sprint 34,,2017-06-23,
Testing-Displaying shipping address to order line items instead of order level on order confirmation page,"Steps to reproduce:
1. Login to abc site with valid user
2. place order with multiple products

Issue: Displaying shipping address to order line item instead of order level on order confirmation page and Quote confirmation
Note:All products are in same warehouse
Test data:
credentials:bhavanig/1234
products:H2116274,H2116283
[[image:cMopoIwZWr56fbdmr6QqzO|image.png]]
",,Sprint 34,,2017-06-27,
